entry_id,kanji,kanji_info,reading,reading_nokanji,reading_info,pos,field,misc,dialect,gloss,sense_text,japanese_sentence,english_sentence
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あそこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あすこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あしこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,あこ,f,out-dated or obsolete kana usage,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,アソコ,t,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼所,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,you-know-where,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,yonder,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,that place,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,over there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,彼処,rarely-used kanji form,かしこ,f,,pronoun,,word usually written using kana alone,,there,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000090,〇,,まる,f,,unclassified,,,,_,,,
1000090,〇,,まる,f,,unclassified,,,,*,,,
1000090,○,,まる,f,,unclassified,,,,_,,,
1000090,○,,まる,f,,unclassified,,,,*,,,
1000870,いとも簡単に,,いともかんたんに,f,,adverb (fukushi),,,,very easily,いとも簡単に,彼はこれまでいとも簡単にたくさんの挑戦者をリングに沈めてきた。,He's mowed down a parade of challengers before.
1000490,雨子,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,雨子,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000490,天魚,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,天魚,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000490,甘子,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,甘子,,アマゴ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000490,雨子,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,雨子,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000490,天魚,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,天魚,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000490,甘子,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,amago,,,
1000490,甘子,,あまご,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,land-locked variety of red-spotted masu trout (Oncorhynchus masou ishikawae),,,
1000230,明かん,rarely-used kanji form,アカン,t,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,not allowed,,,
1000230,明かん,rarely-used kanji form,アカン,t,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,must not,,,
1000230,明かん,rarely-used kanji form,アカン,t,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,cannot,,,
1000230,明かん,rarely-used kanji form,あかん,f,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,not allowed,,,
1000230,明かん,rarely-used kanji form,あかん,f,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,must not,,,
1000230,明かん,rarely-used kanji form,あかん,f,,"expressions (phrases, clauses, etc.)",,word usually written using kana alone,Kansai-ben,cannot,,,
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to deal with,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to handle,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to treat,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to deal with,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to handle,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to treat,あしらえない,彼はいいかげんにあしらえない人である。,He is not a man to trifle with.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be restless,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to wander aimlessly,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to hang about doing nothing,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to drift,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to loiter,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be restless,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to wander aimlessly,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to hang about doing nothing,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to drift,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to loiter,うろうろした,今日一日当ても無くうろうろした。,I wandered about aimlessly all day.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to lull,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to humour,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to humor,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to dandle,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to soothe,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to rock,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to comfort,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
1000500,,,あやす,f,,"Godan verb with 'su' ending, transitive verb",,,,to cuddle,あやした,赤ん坊を膝の上であやした。,I dandled the baby on my knee.
