entry_id,kanji_element_id,kanji,kanji_info,reading_element_id,reading,reading_nokanji,reading_info,reading_restraint_id,reading_restraint,sense_id,pos,field,misc,dialect,sense_kanji_restriction_id,kanji_restriction,sense_reading_restriction_id,reading_restriction,sense_xref_id,xref,sense_antonym_id,antonym,sense_gloss_id,gloss,sense_example_id,sense_text,japanese_sentence,english_sentence
1000660,56,如何にも,,75,いかにも,f,,,,71,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,186,truly,33,いかにも,こんな格好をしているといかにもスポーツしてそうに見えるけど、全然やってないんだよ。,"I look for all the world like an athlete in this outfit, but the truth is I
                    don't do any sports at all.
                "
1000660,56,如何にも,,75,いかにも,f,,,,71,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,185,really,33,いかにも,こんな格好をしているといかにもスポーツしてそうに見えるけど、全然やってないんだよ。,"I look for all the world like an athlete in this outfit, but the truth is I
                    don't do any sports at all.
                "
1000660,56,如何にも,,75,いかにも,f,,,,71,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,184,indeed,33,いかにも,こんな格好をしているといかにもスポーツしてそうに見えるけど、全然やってないんだよ。,"I look for all the world like an athlete in this outfit, but the truth is I
                    don't do any sports at all.
                "
1000660,56,如何にも,,75,いかにも,f,,,,72,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,191,terribly,,,,
1000660,56,如何にも,,75,いかにも,f,,,,72,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,190,totally,,,,
1000660,56,如何にも,,75,いかにも,f,,,,72,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,189,extremely,,,,
1000660,56,如何にも,,75,いかにも,f,,,,72,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,188,very,,,,
1000660,56,如何にも,,75,いかにも,f,,,,73,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,,,,,,,,,194,for sure,,,,
1000660,56,如何にも,,75,いかにも,f,,,,73,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,,,,,,,,,193,certainly,,,,
1000660,56,如何にも,,75,いかにも,f,,,,73,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,,,,,,,,,192,absolutely,,,,
1000710,57,幾つも,,76,いくつも,f,,,,74,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,,,,,,,,,197,plenty,34,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000710,57,幾つも,,76,いくつも,f,,,,74,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,,,,,,,,,196,much,34,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000710,57,幾つも,,76,いくつも,f,,,,74,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,,,,,,,,,195,many,34,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000710,57,幾つも,,76,いくつも,f,,,,75,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,198,hardly,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,76,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,201,naughty,35,いけません,「風邪気味です」「それはいけませんね」,"""I've a touch of a cold."" ""That's too bad."""
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,76,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,200,wrong,35,いけません,「風邪気味です」「それはいけませんね」,"""I've a touch of a cold."" ""That's too bad."""
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,76,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,199,bad,35,いけません,「風邪気味です」「それはいけませんね」,"""I've a touch of a cold."" ""That's too bad."""
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,77,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,204,ought not to,36,いけません,このフロッピーをフォーマットしてはいけません。,You mustn't format this floppy disk.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,77,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,203,should not,36,いけません,このフロッピーをフォーマットしてはいけません。,You mustn't format this floppy disk.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,77,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,202,"must not (do, be)",36,いけません,このフロッピーをフォーマットしてはいけません。,You mustn't format this floppy disk.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,78,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,207,bad,37,いけない,彼本人は好人物なんだが、その取り巻きがどうもいけないね。,"I really like him, but not his circle of friends."
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,78,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,206,no good,37,いけない,彼本人は好人物なんだが、その取り巻きがどうもいけないね。,"I really like him, but not his circle of friends."
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,78,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,205,useless,37,いけない,彼本人は好人物なんだが、その取り巻きがどうもいけないね。,"I really like him, but not his circle of friends."
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,79,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,209,beyond hope,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,79,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,208,hopeless,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,80,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,212,a pity,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,80,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,211,a shame,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,80,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,210,unfortunate,,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,81,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,213,unable to drink (alcohol),,,,
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,82,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,218,lest ...,38,いけない,道に迷うといけないから、地図をもって行きなさい。,Take a map with you in case you get lost.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,82,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,217,for fear that ...,38,いけない,道に迷うといけないから、地図をもって行きなさい。,Take a map with you in case you get lost.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,82,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,216,in case ...,38,いけない,道に迷うといけないから、地図をもって行きなさい。,Take a map with you in case you get lost.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,82,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,215,so that ... (won't),38,いけない,道に迷うといけないから、地図をもって行きなさい。,Take a map with you in case you get lost.
1000730,58,行けない,search-only kanji form,77,いけない,f,,,,82,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,,,,,,,,,214,so as not to ...,38,いけない,道に迷うといけないから、地図をもって行きなさい。,Take a map with you in case you get lost.
1000740,,,,78,いごっそう,f,,,,83,noun (common) (futsuumeishi),,,Tosa-ben,,,,,,,,,221,obstinate person,,,,
1000740,,,,78,いごっそう,f,,,,83,noun (common) (futsuumeishi),,,Tosa-ben,,,,,,,,,220,strong-minded person,,,,
1000740,,,,78,いごっそう,f,,,,83,noun (common) (futsuumeishi),,,Tosa-ben,,,,,,,,,219,stubborn person,,,,
1000750,,,,79,いざ,f,,,,84,"adverb (fukushi), interjection (kandoushi)",,,,,,,,,,,,224,well,39,いざ,あなたから離れようと思っているのにいざそうしようとしてもうまくいかない。,"I want to split up, but I know I couldn't even if I tried."
1000750,,,,79,いざ,f,,,,84,"adverb (fukushi), interjection (kandoushi)",,,,,,,,,,,,223,come (now),39,いざ,あなたから離れようと思っているのにいざそうしようとしてもうまくいかない。,"I want to split up, but I know I couldn't even if I tried."
1000750,,,,79,いざ,f,,,,84,"adverb (fukushi), interjection (kandoushi)",,,,,,,,,,,,222,now,39,いざ,あなたから離れようと思っているのにいざそうしようとしてもうまくいかない。,"I want to split up, but I know I couldn't even if I tried."
1000760,,,,80,いざこざ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,229,tangle,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,80,いざこざ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,228,complication,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,80,いざこざ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,227,difficulties,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,80,いざこざ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,226,quarrel,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,80,いざこざ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,225,trouble,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,81,イザコザ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,229,tangle,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,81,イザコザ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,228,complication,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,81,イザコザ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,227,difficulties,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,81,イザコザ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,226,quarrel,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000760,,,,81,イザコザ,f,,,,85,noun (common) (futsuumeishi),,,,,,,,,,,,225,trouble,40,いざこざ,たとえばあなたの家庭のいざこざを考えてごらんなさい。,"Take, for instance, your family problems."
1000770,,,,83,いじいじ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,232,diffidently,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000770,,,,83,いじいじ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,231,timidly,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000770,,,,83,いじいじ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,230,hesitantly,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000770,,,,82,イジイジ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,232,diffidently,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000770,,,,82,イジイジ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,231,timidly,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000770,,,,82,イジイジ,f,,,,86,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,230,hesitantly,41,イジイジ,もうホントにこいつは優柔不断で、イジイジした奴だ。,"This guy is really wishy-washy. He couldn't make a decision to save his life.
                "
1000780,,,,84,いじける,f,,,,87,"Ichidan verb, intransitive verb",,,,,,,,,,,,236,to lose one's nerve,,,,
1000780,,,,84,いじける,f,,,,87,"Ichidan verb, intransitive verb",,,,,,,,,,,,235,to shrink,,,,
1000780,,,,84,いじける,f,,,,87,"Ichidan verb, intransitive verb",,,,,,,,,,,,234,to cower,,,,
1000780,,,,84,いじける,f,,,,87,"Ichidan verb, intransitive verb",,,,,,,,,,,,233,to grow timid,,,,
1000780,,,,84,いじける,f,,,,88,"Ichidan verb, intransitive verb",,,,,,,,,,,,240,to become withdrawn,,,,
1000780,,,,84,いじける,f,,,,88,"Ichidan verb, intransitive verb",,,,,,,,,,,,239,to become warped,,,,
1000780,,,,84,いじける,f,,,,88,"Ichidan verb, intransitive verb",,,,,,,,,,,,238,to become contrary,,,,
1000780,,,,84,いじける,f,,,,88,"Ichidan verb, intransitive verb",,,,,,,,,,,,237,to become perverse,,,,
1000780,,,,84,いじける,f,,,,89,"Ichidan verb, intransitive verb",,,,,,,,,,,,242,to be constrained,,,,
1000780,,,,84,いじける,f,,,,89,"Ichidan verb, intransitive verb",,,,,,,,,,,,241,to be cramped,,,,
1000790,,,,86,いぢましい,f,,,,90,adjective (keiyoushi),,,,,,,,,,,,244,paltry,,,,
1000790,,,,86,いぢましい,f,,,,90,adjective (keiyoushi),,,,,,,,,,,,243,piddling,,,,
1000790,,,,85,いじましい,f,,,,90,adjective (keiyoushi),,,,,,,,,,,,244,paltry,,,,
1000790,,,,85,いじましい,f,,,,90,adjective (keiyoushi),,,,,,,,,,,,243,piddling,,,,
1000800,,,,87,いじらしい,f,,,,91,adjective (keiyoushi),,,,,,,,,,,,247,charming,,,,
1000800,,,,87,いじらしい,f,,,,91,adjective (keiyoushi),,,,,,,,,,,,246,sweet,,,,
1000800,,,,87,いじらしい,f,,,,91,adjective (keiyoushi),,,,,,,,,,,,245,lovable,,,,
1000800,,,,87,いじらしい,f,,,,92,adjective (keiyoushi),,,,,,,,,,,,250,touching,,,,
1000800,,,,87,いじらしい,f,,,,92,adjective (keiyoushi),,,,,,,,,,,,249,pathetic,,,,
1000800,,,,87,いじらしい,f,,,,92,adjective (keiyoushi),,,,,,,,,,,,248,pitiful,,,,
1000810,61,弄りまわす,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,254,to twiddle,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,61,弄りまわす,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,253,to fiddle with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,61,弄りまわす,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,252,to fumble with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,61,弄りまわす,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,251,to tinker with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,60,弄り回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,254,to twiddle,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,60,弄り回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,253,to fiddle with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,60,弄り回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,252,to fumble with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,60,弄り回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,251,to tinker with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,59,いじり回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,254,to twiddle,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,59,いじり回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,253,to fiddle with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,59,いじり回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,252,to fumble with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000810,59,いじり回す,,88,いじりまわす,f,,,,93,"Godan verb with 'su' ending, transitive verb",,,,,,,,,,,,251,to tinker with,42,弄り回す,帽子を弄り回すのはやめなさい。,Please stop playing with your hat.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,261,eagerly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,260,excitedly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,259,lightheartedly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,258,happily,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,257,joyfully,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,256,joyously,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,89,いそいそ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,255,cheerfully,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,261,eagerly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,260,excitedly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,259,lightheartedly,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,258,happily,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,257,joyfully,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,256,joyously,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000820,,,,90,イソイソ,f,,,,94,"adverb taking the 'to' particle, adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,,,,,,,,,255,cheerfully,43,イソイソと,智子はイソイソと出掛けていった。,Tomoko bounced happily out the door.
1000830,,,,91,イチャイチャ,f,,,,95,"adverb (fukushi), noun or participle which takes the aux. verb suru",,,,,,,,,,,,263,making out,44,イチャイチャ,街中でイチャイチャするカップル見たら腹立ちませんか？,Doesn't it irritate you to see couples making out around town?
1000830,,,,91,イチャイチャ,f,,,,95,"adverb (fukushi), noun or participle which takes the aux. verb suru",,,,,,,,,,,,262,flirting,44,イチャイチャ,街中でイチャイチャするカップル見たら腹立ちませんか？,Doesn't it irritate you to see couples making out around town?
1000830,,,,92,いちゃいちゃ,f,,,,95,"adverb (fukushi), noun or participle which takes the aux. verb suru",,,,,,,,,,,,263,making out,44,イチャイチャ,街中でイチャイチャするカップル見たら腹立ちませんか？,Doesn't it irritate you to see couples making out around town?
1000830,,,,92,いちゃいちゃ,f,,,,95,"adverb (fukushi), noun or participle which takes the aux. verb suru",,,,,,,,,,,,262,flirting,44,イチャイチャ,街中でイチャイチャするカップル見たら腹立ちませんか？,Doesn't it irritate you to see couples making out around town?
1000840,,,,93,いちゃつく,f,,,,96,"Godan verb with 'ku' ending, intransitive verb",,,,,,,,,,,,265,to dally,45,いちゃつく,彼は出会うどの女性ともいちゃつく。,He flirts with every woman he meets.
1000840,,,,93,いちゃつく,f,,,,96,"Godan verb with 'ku' ending, intransitive verb",,,,,,,,,,,,264,to flirt with,45,いちゃつく,彼は出会うどの女性ともいちゃつく。,He flirts with every woman he meets.
1000860,62,何時もより,,94,いつもより,f,,,,97,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,266,more than usual,46,いつもより,わたしはいつもより遅く床に就いた。,I went to bed later than usual.
1000870,63,いとも簡単に,,95,いともかんたんに,f,,,,98,adverb (fukushi),,,,,,,,,,,,267,very easily,47,いとも簡単に,彼はこれまでいとも簡単にたくさんの挑戦者をリングに沈めてきた。,He's mowed down a parade of challengers before.
1000880,64,鯔背,,96,いなせ,f,,,,99,adjectival nouns or quasi-adjectives (keiyodoshi),,word usually written using kana alone,,,,,,,,,,270,smart,48,鯔背な,そう言えば、鯔背な男だった記憶が有るがどうしてるんだろな？,"Now that you mention it, I remember he was a dashing man. I wonder how he's
                    doing?
                "
1000880,64,鯔背,,96,いなせ,f,,,,99,adjectival nouns or quasi-adjectives (keiyodoshi),,word usually written using kana alone,,,,,,,,,,269,dashing,48,鯔背な,そう言えば、鯔背な男だった記憶が有るがどうしてるんだろな？,"Now that you mention it, I remember he was a dashing man. I wonder how he's
                    doing?
                "
1000880,64,鯔背,,96,いなせ,f,,,,99,adjectival nouns or quasi-adjectives (keiyodoshi),,word usually written using kana alone,,,,,,,,,,268,gallant,48,鯔背な,そう言えば、鯔背な男だった記憶が有るがどうしてるんだろな？,"Now that you mention it, I remember he was a dashing man. I wonder how he's
                    doing?
                "
1000885,65,嘶く,,97,いななく,f,,,,100,"Godan verb with 'ku' ending, intransitive verb",,,,,,,,,,,,271,to neigh,,,,
1000890,66,嘶き,,98,いななき,f,,,,101,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,274,bray,,,,
1000890,66,嘶き,,98,いななき,f,,,,101,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,273,whinny,,,,
1000890,66,嘶き,,98,いななき,f,,,,101,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,272,neigh,,,,
1000900,,,,99,いびる,f,,,,102,"Godan verb with 'ru' ending, transitive verb",,,,,,,,,,,,276,to tease,49,いびらないで,私をいびらないで。,"Don't pick on me, please."
1000900,,,,99,いびる,f,,,,102,"Godan verb with 'ru' ending, transitive verb",,,,,,,,,,,,275,to pick on,49,いびらないで,私をいびらないで。,"Don't pick on me, please."
1000910,67,嫌に,,100,いやに,f,,,,103,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,278,terribly,,,,
1000910,67,嫌に,,100,いやに,f,,,,103,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,277,awfully,,,,
1000910,68,厭に,,100,いやに,f,,,,103,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,278,terribly,,,,
1000910,68,厭に,,100,いやに,f,,,,103,adverb (fukushi),,word usually written using kana alone,,,,,,,,,,277,awfully,,,,
1000920,,,,102,いらしゃい,f,word containing irregular kana usage,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,281,stay,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,102,いらしゃい,f,word containing irregular kana usage,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,280,go,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,102,いらしゃい,f,word containing irregular kana usage,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,279,come,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,101,いらっしゃい,f,,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,281,stay,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,101,いらっしゃい,f,,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,280,go,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,101,いらっしゃい,f,,,,104,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,,,,,28,いらっしゃる・1,,,279,come,50,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,,102,いらしゃい,f,word containing irregular kana usage,,,105,interjection (kandoushi),,,,,,,,29,いらっしゃいませ,,,282,welcome,51,いらっしゃ〜い,「いらっしゃ〜い」「よぉ」「なんだ、啓太か・・・」,"""Welcome!"" ""Yo."" ""Oh, what, it's only Keita?"""
1000920,,,,101,いらっしゃい,f,,,,105,interjection (kandoushi),,,,,,,,29,いらっしゃいませ,,,282,welcome,51,いらっしゃ〜い,「いらっしゃ〜い」「よぉ」「なんだ、啓太か・・・」,"""Welcome!"" ""Yo."" ""Oh, what, it's only Keita?"""
1000930,,,,103,いらっしゃいませ,f,,,,106,"expressions (phrases, clauses, etc.)",,,,,,,,,,,,283,welcome,52,いらっしゃいませ,いらっしゃいませ、何名様ですか。,Good evening. How many are in your party?
